InstitutionID,DeptOfEdInstitutionID,InstitutionName,InstitutionAddress,InstitutionCity,InstitutionState,StateProvinceID,InstitutionZip,InstitutionPhone,InstitutionOPEID,InstitutionIPEDSUnitID,InstitutionURL,CountryID,CreatedDate,UpdatedDate,ModifiedBy
9733,227030,West Virginia University School of Dentistry General Practice Residency 12 Months,Medical Center Drive. PO Box 9400,Morgantown,WV,35,26506-9400,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9734,227049,West Virginia University School of Dentistry Predoctoral Internship,Medical Center Drive. PO Box 9400,Morgantown,WV,35,26506-9400,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9735,227058,Wilford Hall Medical Center - 59th Dental Squadron Advanced Education in General Dentistry 24 Months,59 DS/MRDE. 2450 Pepperell Street,Lackland AFB,TX,29,78236-5345,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9736,227067,Woodhull Medical and Mental Health Center Dental General Practice Residency 12 Months,760 Broadway Avenue,Brooklyn,NY,12,11206,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9737,227076,York Hospital Dental General Practice Residency 12 Months,1001 South George Street,York,PA,3,17405,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9738,227085,State University of New York at Buffalo School of Dental Medicine Advanced Education in General Dentistry 12 Months,3435 Main Street,Buffalo,NY,12,14214-3008,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9739,227094,State University of New York at Buffalo School of Dental Medicine General Practice Residency 12 Months,3435 Main Street,Buffalo,NY,12,14214-3008,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9740,227100,State University of New York at Buffalo School of Dental Medicine Predoctoral Internship,3435 Main Street,Buffalo,NY,12,14214-3008,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9741,227119,University of Miami/Jackson Memorial Hospital Dental General Practice Residency 12 Months,1611 N.W. 12th Avenue,Miami,FL,28,33136,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9742,227128,Ellis Hospital Dental General Practice Residency 12 Months,1101 Nott Street,Schenectady,NY,12,12308,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9743,227137,Harbor - UCLA Medical Center Dental General Practice Residency 12 Months,1000 West Carson Street,Torrance,CA,1,90509,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9744,227146,University of Minnesota Medical Center. Research and GME. Dental General Practice Residency 12 Months,2450 Riverside Avenue,Minneapolis,MN,32,55455,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9745,227155,VA Puget Sound Health Care System Dental Service General Practice Residency 12 Months,1660 South Columbian Way,Seattle,WA,42,98108,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9746,227164,Western University of Health Sciences Dental Predoctoral Internship,309 East 2nd Street,Pomona,CA,1,91766-1854,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9747,227173,Midwestern University - Glendale Dental Predoctoral Internship,19555 N. 59th Avenue,Glendale,AZ,48,85308,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9748,227182,Louisiana State University School of Dentistry General Practice Residency 12 Months,1100 Florida Avenue,New Orleans,LA,19,70119-2799,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9749,227207,North Shore University Health System-Evanston Hospital Dental Department General Practice Residency 12 Months,2650 Ridge Avenue,Evanston,IL,22,60201,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9750,227216,Pensacola Christian College,250 Brent Lane,Pensacola,FL,28,32503,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9751,227225,VA Boston Psychology Postdoctoral Fellowship Program Residency in Clinical Psychology,150 South Huntington Avenue,Boston,MA,7,02130,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9752,227234,VA Boston Psychology Postdoctoral Fellowship Program Residency in Clinical Neuropsychology,150 South Huntington Avenue,Boston,MA,7,02130,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9753,227243,Charleston Consortium Psychology Internship Program,165 Cannon Street,Charleston,SC,9,29425,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9754,227252,University of Mississippi Medical Center/VAMC Consortium Psychology Predoctoral Internship,2500 North State Street,Jackson,MS,21,39216,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9755,227261,University of Oklahoma Health Sciences Center Internship Consortium Predoctoral Psychology Internship,920 Stanton L. Young Boulevard,Oklahoma City,OK,46,73104,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9756,227289,Shear Finesse Hairstyling Academy. Inc.,5238-2 Norwood Avenue,Jacksonville,FL,28,32208,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9757,227298,Medspa Academies. Inc.. DBA Elase Academy,10714 South River Front Parkway,South Jordan,UT,45,84095,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9758,227304,Azure College,871 NW 167th Street,Miami Gardens,FL,28,33169,305-751-0001,,,www.azurecollege.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9759,227313,Nexcare Health Care Training Institute,28349 Joy Road,Westland,MI,27,48185,735-521-1108,,,www.nexcarehealth.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9760,227322,Xavier College,1130 North El Dorado Street,Stockton,CA,1,95202,209-941-0968,,,www.xavier-college.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9761,227331,Nova Academy of Cosmetology,1629 North Broadway. Suite 7,Rochester,MN,32,22906,,"04157600",459426,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9762,227340,The Academy of Cosmetoloty & Esthetics. NYC LLC,187 New Dorp Lane,Staten Island,NY,12,10306,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9763,227359,Advanced Training Institute,3970 Las Vegas Boulevard. Suite B-9,Las Vegas,NV,36,89115,,"04171000",461430,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9764,227368,Airstreams Renewables. Inc.,101 Commercial Way,Tehachapi,CA,1,93561,661-822-3963,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9765,227377,Dale Carnegie Training of the Bay Area,1700 South El Camino Real. Suite 100,San Mateo,CA,1,94402,650-591-3253,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9766,227386,Aston International Academy,1201 W. 24th #210,Austin,TX,29,78705,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9767,227395,John Zink Institute,11920 East Apache,Tulsa,OK,46,74116,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9768,227401,Unitek College - Sacramento,1111 Howe Avenue. Suite 201,Sacramento,CA,1,95825,916-641-6500,,,www.unitekcollege.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9769,227410,Illinois Tax Training Institution,180 N. Michigan Avenue. Suite 1905,Chicago,IL,22,60601,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9770,227438,Brighton Institute of Cosmetology. Inc.,10543 Citation Drive,Brighton,MI,27,48116,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9771,227447,Academy of Salon Professionals LLC,2414 South Limit Avenue,Sedalia,MO,25,65301,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9772,227456,Iverson Business School and Court Reporting - Atlanta,6685 Peachtree Industrial Boulevard,Atlanta,GA,5,30360,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9773,227465,Beth Medrash Meor Yitzchok,65 Dykstra's Way East,Monsey,NY,12,10952,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9774,227474,NewCourtland School of Practical Nursing,6950 Germantown Avenue,Philadelphia,PA,3,19119,215-951-4212,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9775,227483,Colorado Institute of Massage Therapy,1490 W. Fillmore Street,Colorado Springs,CO,38,80904,719-634-7347,,,www.coimt.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9776,227492,Van Andel Institute of Graduate Studies,333 Bostwick Avenue NE,Grand Rapids,MI,27,49503,616-234-5708,,,www.vai.org/Education/GraduateSchool.aspx,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9777,227508,Mingo Job Corps,4253 State Highway T,Puxico,MO,25,63960-8225,573-222-3537,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9778,227517,Metro Beauty Academy LLC,4977 Medical Center Circle,Allentown,PA,3,18106,610-398-6227,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9779,227526,Apollos University,17011 Beach Boulevard. Suite 900,Huntington Beach,CA,1,92647,714-841-6252,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9780,227535,Shiloh University,100 Shiloh Drive,Kalona,IA,30,52247,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9781,227544,University of Fairfax,2070 Chain Bridge Road. Suite G-100,Vienna,VA,11,22182,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9782,227553,University of Idaho Counseling Center Psychology Internship,Continuing Education Building. Room 306. P.O. Box 443140,Moscow,ID,43,83844,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9783,227562,University of Southern California/Children's Hospital of Los Angeles Residency in Clinical Child Psychology,4650 Sunset Boulevard. M/S 115,Los Angeles,CA,1,90027,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9784,227571,Miami Children?s Hospital Psychology Internship,3100 SW 62nd Avenue,Miami,FL,28,33155,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9785,227580,Edith Nourse Rogers Memorial Veterans Affairs Medical Center Residency in Clinical Neuropsychology,200 Springs Road,Bedford,MA,7,01730,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9786,227599,Bowling Green State University Counseling Center Psychology Internship,114 College Park Office Building,Bowling Green,OH,18,43403,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9787,227605,Princeton House Behavioral Health Psychology Internship,905 Herrontown Road,Princeton,NJ,4,08540,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9788,227614,Stanford University. Counseling and Psychological Services Psychology Internship,Vaden Health Center. 866 Campus Drive,Stanford,CA,1,94305,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9789,227623,College of William and Mary Counseling Center Psychology Internship,240 Blow Hall,Williamsburg,VA,11,23187,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9790,227632,McGuire VA Medical Center Psychology Internship,1201 Broad Rock Boulevard,Richmond,VA,11,23249,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9791,227641,Western Youth Services Psychology Internship,23461 South Pointe Drive,Laguna Hills,CA,1,92653,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9792,227650,Colorado Mental Health Institute at Pueblo Psychology Internship,1600 West 24th Street,Pueblo,CO,38,81003,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9793,227669,Florida Department of Corrections Psychology Internship,19225 US Highway 27,Clermont,FL,28,34715,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9794,227678,I Ola Lahui Rural Hawai?i Behavioral Health Training Program Psychology Internship,677 Ala Moana Blvd.. Suite 904,Honolulu,HI,50,96813,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9795,227687,Iowa City VA Medical Center Psychology Internship,520 10th Avenue,Coralville,IA,30,52241,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9796,227696,Southeast Human Service Center Psychology Internship,2624 9th Avenue. SW,Fargo,ND,39,58103,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9797,227702,University of Houston Residency in Neuro-Optometric Rehabilitation,College of Optometry. 505 J. Davis Armistead Bldg.,Houston,TX,29,77204-2020,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9798,227711,University of Houston Residency in Ocular Disease,College of Optometry. 505 J. Davis Armistead Bldg.,Houston,TX,29,77204-2020,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9799,227720,Womack Army Medical Center Residency in Primary Eye Care,MCXC-DOFM-OS (ATTN LTC Ari). 2817 Relly Road. Stop A,Fort Bragg,NC,13,28310,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9800,227739,Naval Medical Center. Portsmouth Residency in Clinical Psychology,Psychology Department,Postsmouth,VA,11,23708-2197,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9801,227748,Kaiser Permanente Northern California. Central Bay Consortium Residency in Clinical Psychology,280 West MacArthur Boulevard,Oakland,CA,1,94611,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9802,227757,Womack Army Medical Center Residency in Clinical Psychology,2817 Reilly Road,Fort Bragg,NC,13,28310,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9803,227766,Alaska VA Healthcare System Psychology Internship,1201 North Muldoon Road,Anchorage,AK,49,99504,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9804,227775,Georgia Institute of Technology Counseling Center Psychology Internship,353 Ferst Drive,Atlanta,GA,5,30332,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9805,227784,Charles George VA Medical Center Psychology Internship,1100 Tunnel Road,Asheville,NC,13,28805,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9806,227793,University of California. San Diego/Veterans Affairs Residency in Clinical Psychology,3350 La Jolla Village Drive,San Diego,CA,1,92161,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9807,227809,Kaiser Permanente South Bay Consortium Residency in Clinical Psychology,565 Castro Street,Mountain View,CA,1,94041,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9808,227818,Louis Stokes Cleveland DVA Medical Center Residency in Clinical Neuropsychology,10000 Brecksville Road,Brecksville,OH,18,44141,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9809,227827,San Antonio Military Medical Center Residency in Clinical Health Psychology,3851 Roger Brooke Drive,Fort Sam Houston,TX,29,78234,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9810,227836,Lawrence & Company College of Cosmetology,810 North 10th Avenue,Hanford,CA,1,93230,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9811,227854,Beautiful You School of Nail Technology,2092 West Cross Hollow Road,Cedar City,UT,45,84720,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9812,227863,Luckes Beauty Academy,838 J. Clyde Morris Boulevard,Newport News,VA,11,23601,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9813,227906,Gibbs College - Norwalk,10 Norden Place,Norwalk,CT,6,06855,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9814,227915,Sanford-Brown College - Collinsville,1101 Eastport Plaza Drive,Collinsville,IL,22,62234,,"02569305",391582,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9815,227933,St. Giles New York City,330 Fifth Avenue. 7th Floor,New York,NY,12,10001,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9816,227942,Mississippi Educational Consortium for Specialized Advanced Practice Nursing,2500 North State Street,Jackson,MS,21,39216-4505,601-984-6220,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9817,227951,Miami-Jacobs Career College - Akron,2930 W Market,Akron,OH,18,44313,,"02152102",369853,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9818,227960,Summers County High School,One Bobcat Dr.,Hinton,WV,35,25951,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9819,227979,Wood County Career & Technical Center,1515 Blizzard Dr.,Parkersburg,WV,35,26101,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9820,227988,Wyoming County Career & Technical Center,HRC 72 Box 200,Pineville,WV,35,24874,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9821,227997,Personal Career Certification Training Institute (PCCTI),2021 Midwest Rd.. Suite 300,Oak Brook,IL,22,60523,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9822,228006,Calvary Hospital,1740 Eastchester Road,Bronx,NY,12,10461,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9823,228015,Kaizen Beauty Academy,8405 Pines Boulevard,Pembroke Pines,FL,28,33024,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9824,228024,American College of Barbering,11320 North Preston Highway,Louisville,KY,16,40229,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9825,228033,College of Cosmetology Careers Unlimited,2030 N.E. 42nd Avenue,Portland,OR,33,97213,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9826,228042,The Salon Professional Academy,2710 Old Lebanon Road. Suite 6,Nashville,TN,17,37214,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9827,228051,Super Hair's Beauty Academy. Inc.,3521 Old Lee Highway,Fairfax,VA,11,22030,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9828,228060,Dallas County Technical Center,33 Vo-Tech Drive,Louisburg,MO,25,65685,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9829,228079,American Institute of Interior Design,13014 Saguaro Boulevard,Fountain Hills,AZ,48,85268,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9830,228088,Alamo City Barber College,8910 Bandera Road. Suite 204,San Antonio,TX,29,78250,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9831,228097,Bethel House Training Institute,3825 East Harry,Wichita,KS,34,67218,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9832,228103,Chiron Training Center,30 Montgomery Street. Suite 950,Jersey City,NJ,4,07302,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9833,228112,Lee Professional Institute,2950 Winkler Avenue. Unit 1201,Fort Myers,FL,28,33916,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9834,228121,Saint Michael College of Allied Health,8305 Richmond Highway. Suite 10A,Alexandria,VA,11,22309,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9835,228130,Southern Westchester BOCES,85 Executive Boulevard,Elmsford,NY,12,10523,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9836,228158,Richmond School of Health and Technology - RSHT,702 Charlton Avenue. Suite A,Charlottesville,VA,11,22902,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9837,228167,Butte County Regional Occupational Program,2491 Carmichael Drive. Suite 200,Chico,CA,1,95928,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9838,228176,Lompoc Unified Adult Education,320 North J Street,Lompco,CA,1,93436,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9839,228185,Sharp Edgez Barber Institute,212 Webster Avenue,Rochester,NY,12,14069,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9840,228194,Training Centers of Texas,1512 Ahrens,Houston,TX,29,77017,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9841,228200,College of Western Idaho,6056 Birch Lane,Nampa,ID,43,83687,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9842,228219,Rudolf Steiner College,9200 Fair Oaks Boulevard,Fair Oaks,CA,1,95628,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9843,228228,Teachers College of San Joaquin,2857 Transworld Drive,Stockton,CA,1,95206,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
9844,228237,Good Samaritan Hospital,407 14th Avenue SE,Puyallup,WA,42,98372,,,,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
